geo_join_id,geo_place_name,geo_type_name,start_date,time_period,pollutant_name,measure_info,data_value,year_from_period,BORO_NM_IMPUTED,AQI_composite
302,Fort Greene and Brooklyn Heights (CD2),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,29.39,2015,,
302,Fort Greene and Brooklyn Heights (CD2),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,18.02,2015,,
406,Fresh Meadows,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.07,2015,,
406,Fresh Meadows,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.97,2015,,
406,Fresh Meadows,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,31.53,2015,,
307,Gramercy Park - Murray Hill,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,25.06,2015,,
307,Gramercy Park - Murray Hill,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,12.47,2015,,
307,Gramercy Park - Murray Hill,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,27.72,2015,,
201,Greenpoint,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,17.04,2015,,
201,Greenpoint,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,17.04,2015,,
201,Greenpoint,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.0,2015,,
201,Greenpoint,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.0,2015,,
201,Greenpoint,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,30.97,2015,,
201,Greenpoint,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,30.97,2015,,
301,Greenpoint and Williamsburg (CD1),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.08,2015,,
301,Greenpoint and Williamsburg (CD1),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,17.0,2015,,
301,Greenpoint and Williamsburg (CD1),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.01,2015,,
308,Greenwich Village - SoHo,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.04,2015,,
308,Greenwich Village - SoHo,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,22.38,2015,,
308,Greenwich Village - SoHo,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,27.35,2015,,
102,Greenwich Village and Soho (CD2),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,27.21,2015,,
102,Greenwich Village and Soho (CD2),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.07,2015,,
102,Greenwich Village and Soho (CD2),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,22.41,2015,,
106,High Bridge - Morrisania,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.27,2015,,
106,High Bridge - Morrisania,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,18.15,2015,,
106,High Bridge - Morrisania,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,29.93,2015,,
204,Highbridge and Concourse (CD4),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,29.68,2015,,
204,Highbridge and Concourse (CD4),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,18.38,2015,,
204,Highbridge and Concourse (CD4),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.37,2015,,
408,Hillcrest and Fresh Meadows (CD8),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.06,2015,,
408,Hillcrest and Fresh Meadows (CD8),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.5,2015,,
408,Hillcrest and Fresh Meadows (CD8),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.3,2015,,
107,Hunts Point - Mott Haven,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.35,2015,,
107,Hunts Point - Mott Haven,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,16.47,2015,,
107,Hunts Point - Mott Haven,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,31.66,2015,,
202,Hunts Point and Longwood (CD2),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.83,2015,,
202,Hunts Point and Longwood (CD2),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.6,2015,,
202,Hunts Point and Longwood (CD2),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,16.41,2015,,
403,Jackson Heights (CD3),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.21,2015,,
403,Jackson Heights (CD3),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,16.21,2015,,
403,Jackson Heights (CD3),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.53,2015,,
408,Jamaica,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.08,2015,,
408,Jamaica,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.33,2015,,
408,Jamaica,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.08,2015,,
408,Jamaica,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.33,2015,,
408,Jamaica,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,32.04,2015,,
408,Jamaica,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,32.04,2015,,
412,Jamaica and Hollis (CD12),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,32.18,2015,,
412,Jamaica and Hollis (CD12),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.08,2015,,
412,Jamaica and Hollis (CD12),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.39,2015,,
409,Kew Gardens and Woodhaven (CD9),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.39,2015,,
409,Kew Gardens and Woodhaven (CD9),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.17,2015,,
409,Kew Gardens and Woodhaven (CD9),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.8,2015,,
101,Kingsbridge - Riverdale,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.63,2015,,
101,Kingsbridge - Riverdale,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.28,2015,,
101,Kingsbridge - Riverdale,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,28.72,2015,,
101,Kingsbridge - Riverdale,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.63,2015,,
101,Kingsbridge - Riverdale,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,28.72,2015,,
101,Kingsbridge - Riverdale,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.28,2015,,
207,Kingsbridge Heights and Bedford (CD7),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.94,2015,,
207,Kingsbridge Heights and Bedford (CD7),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,17.25,2015,,
207,Kingsbridge Heights and Bedford (CD7),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,29.2,2015,,
401,Long Island City - Astoria,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.46,2015,,
401,Long Island City - Astoria,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,16.67,2015,,
401,Long Island City - Astoria,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,16.67,2015,,
401,Long Island City - Astoria,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,31.43,2015,,
401,Long Island City - Astoria,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,31.43,2015,,
401,Long Island City - Astoria,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.46,2015,,
401,Long Island City and Astoria (CD1),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.83,2015,,
401,Long Island City and Astoria (CD1),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.72,2015,,
401,Long Island City and Astoria (CD1),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.93,2015,,
103,Lower East Side and Chinatown (CD3),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,28.0,2015,,
103,Lower East Side and Chinatown (CD3),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.39,2015,,
103,Lower East Side and Chinatown (CD3),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,20.15,2015,,
310,Lower Manhattan,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,26.98,2015,,
310,Lower Manhattan,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.01,2015,,
310,Lower Manhattan,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,22.93,2015,,
3,Manhattan,Borough,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,21.25,2015,MANHATTAN,20.853333333333335
3,Manhattan,Borough,2015-06-01,Summer 2015,Ozone (O3),ppb,27.77,2015,MANHATTAN,20.853333333333335
3,Manhattan,Borough,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.79,2015,MANHATTAN,20.853333333333335
105,Midtown (CD5),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,24.3,2015,,
105,Midtown (CD5),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,13.07,2015,,
105,Midtown (CD5),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,29.69,2015,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.04,2015,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,28.77,2015,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,18.88,2015,,
211,Morris Park and Bronxdale (CD11),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.59,2015,,
211,Morris Park and Bronxdale (CD11),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.65,2015,,
211,Morris Park and Bronxdale (CD11),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,30.48,2015,,
203,Morrisania and Crotona (CD3),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,30.24,2015,,
203,Morrisania and Crotona (CD3),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,17.23,2015,,
203,Morrisania and Crotona (CD3),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.99,2015,,
201,Mott Haven and Melrose (CD1),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.63,2015,,
201,Mott Haven and Melrose (CD1),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,30.79,2015,,
201,Mott Haven and Melrose (CD1),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,17.41,2015,,
1,New York City,Citywide,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.5728,2015,,
1,New York City,Citywide,2015-06-01,Summer 2015,Ozone (O3),ppb,31.8377,2015,,
1,New York City,Citywide,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.3688,2015,,
102,Northeast Bronx,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.79,2015,,
102,Northeast Bronx,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.73,2015,,
102,Northeast Bronx,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,29.93,2015,,
102,Northeast Bronx,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.73,2015,,
102,Northeast Bronx,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,29.93,2015,,
102,Northeast Bronx,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.79,2015,,
501502,Northern SI,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,31.19,2015,,
501502,Northern SI,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,11.37,2015,,
501502,Northern SI,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.81,2015,,
306,Park Slope and Carroll Gardens (CD6),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,30.03,2015,,
306,Park Slope and Carroll Gardens (CD6),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.3,2015,,
306,Park Slope and Carroll Gardens (CD6),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,16.88,2015,,
209,Parkchester and Soundview (CD9),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.82,2015,,
209,Parkchester and Soundview (CD9),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.76,2015,,
209,Parkchester and Soundview (CD9),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.19,2015,,
104,Pelham - Throgs Neck,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.12,2015,,
104,Pelham - Throgs Neck,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.68,2015,,
104,Pelham - Throgs Neck,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.68,2015,,
104,Pelham - Throgs Neck,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,31.41,2015,,
104,Pelham - Throgs Neck,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,31.41,2015,,
104,Pelham - Throgs Neck,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.12,2015,,
501,Port Richmond,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.08,2015,,
501,Port Richmond,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.13,2015,,
501,Port Richmond,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,29.99,2015,,
4,Queens,Borough,2015-06-01,Summer 2015,Ozone (O3),ppb,32.36,2015,QUEENS,19.62888888888889
4,Queens,Borough,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.47,2015,QUEENS,19.62888888888889
4,Queens,Borough,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.21,2015,QUEENS,19.62888888888889
413,Queens Village (CD13),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.76,2015,,
413,Queens Village (CD13),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,32.64,2015,,
413,Queens Village (CD13),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,12.07,2015,,
406,Rego Park and Forest Hills (CD6),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.15,2015,,
406,Rego Park and Forest Hills (CD6),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.39,2015,,
406,Rego Park and Forest Hills (CD6),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.08,2015,,
405,Ridgewood - Forest Hills,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.32,2015,,
405,Ridgewood - Forest Hills,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.32,2015,,
405,Ridgewood - Forest Hills,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,31.81,2015,,
405,Ridgewood - Forest Hills,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,31.81,2015,,
405,Ridgewood - Forest Hills,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.33,2015,,
405,Ridgewood - Forest Hills,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.33,2015,,
405,Ridgewood and Maspeth (CD5),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,32.08,2015,,
405,Ridgewood and Maspeth (CD5),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.42,2015,,
405,Ridgewood and Maspeth (CD5),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.68,2015,,
208,Riverdale and Fieldston (CD8),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.62,2015,,
208,Riverdale and Fieldston (CD8),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,28.79,2015,,
208,Riverdale and Fieldston (CD8),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.29,2015,,
414,Rockaway and Broad Channel (CD14),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.28,2015,,
414,Rockaway and Broad Channel (CD14),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,37.54,2015,,
414,Rockaway and Broad Channel (CD14),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,6.87,2015,,
410,Rockaways,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,6.99,2015,,
410,Rockaways,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,6.99,2015,,
410,Rockaways,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,37.44,2015,,
410,Rockaways,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.29,2015,,
410,Rockaways,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.29,2015,,
410,Rockaways,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,37.44,2015,,
315,Sheepshead Bay (CD15),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,34.76,2015,,
315,Sheepshead Bay (CD15),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,11.38,2015,,
315,Sheepshead Bay (CD15),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.77,2015,,
504,South Beach - Tottenville,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,6.69,2015,,
504,South Beach - Tottenville,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,34.07,2015,,
504,South Beach - Tottenville,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.43,2015,,
502,South Beach and Willowbrook (CD2),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.77,2015,,
502,South Beach and Willowbrook (CD2),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,8.83,2015,,
502,South Beach and Willowbrook (CD2),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,32.47,2015,,
105106107,South Bronx,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.32,2015,,
105106107,South Bronx,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,17.36,2015,,
105106107,South Bronx,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,30.57,2015,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.88,2015,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.24,2015,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.31,2015,,
410,South Ozone Park and Howard Beach (CD10),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.78,2015,,
410,South Ozone Park and Howard Beach (CD10),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,12.79,2015,,
410,South Ozone Park and Howard Beach (CD10),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,33.12,2015,,
409,Southeast Queens,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,12.04,2015,,
409,Southeast Queens,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,32.5,2015,,
409,Southeast Queens,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.75,2015,,
409,Southeast Queens,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,12.04,2015,,
409,Southeast Queens,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.75,2015,,
409,Southeast Queens,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,32.51,2015,,
503504,Southern SI,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,7.78,2015,,
503504,Southern SI,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.62,2015,,
503504,Southern SI,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,33.18,2015,,
407,Southwest Queens,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.43,2015,,
407,Southwest Queens,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.94,2015,,
407,Southwest Queens,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.94,2015,,
407,Southwest Queens,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,32.59,2015,,
407,Southwest Queens,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,13.42,2015,,
407,Southwest Queens,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,32.59,2015,,
501,St. George and Stapleton (CD1),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,30.39,2015,,
501,St. George and Stapleton (CD1),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.91,2015,,
501,St. George and Stapleton (CD1),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,12.48,2015,,
502,Stapleton - St. George,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,31.84,2015,,
502,Stapleton - St. George,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.68,2015,,
502,Stapleton - St. George,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,10.43,2015,,
5,Staten Island,Borough,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.68,2015,STATEN ISLAND,18.026666666666667
5,Staten Island,Borough,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,8.85,2015,STATEN ISLAND,18.026666666666667
5,Staten Island,Borough,2015-06-01,Summer 2015,Ozone (O3),ppb,32.59,2015,STATEN ISLAND,18.026666666666667
106,Stuyvesant Town and Turtle Bay (CD6),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,25.57,2015,,
106,Stuyvesant Town and Turtle Bay (CD6),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.88,2015,,
106,Stuyvesant Town and Turtle Bay (CD6),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,25.84,2015,,
205,Sunset Park,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,31.29,2015,,
205,Sunset Park,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.98,2015,,
205,Sunset Park,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,31.29,2015,,
205,Sunset Park,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.99,2015,,
205,Sunset Park,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.98,2015,,
205,Sunset Park,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.99,2015,,
307,Sunset Park (CD7),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,15.09,2015,,
307,Sunset Park (CD7),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.2,2015,,
307,Sunset Park (CD7),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.08,2015,,
210,Throgs Neck and Co-op City (CD10),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,14.56,2015,,
210,Throgs Neck and Co-op City (CD10),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,31.68,2015,,
210,Throgs Neck and Co-op City (CD10),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,9.7,2015,,
503,Tottenville and Great Kills (CD3),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,6.59,2015,,
503,Tottenville and Great Kills (CD3),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,8.44,2015,,
503,Tottenville and Great Kills (CD3),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,34.09,2015,,
309,Union Square - Lower East Side,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.53,2015,,
309,Union Square - Lower East Side,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,27.73,2015,,
309,Union Square - Lower East Side,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,20.75,2015,,
309310,Union Square-Lower Manhattan,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,27.49,2015,,
309310,Union Square-Lower Manhattan,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,21.44,2015,,
309310,Union Square-Lower Manhattan,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.68,2015,,
305,Upper East Side,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,21.57,2015,,
305,Upper East Side,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,28.07,2015,,
305,Upper East Side,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.94,2015,,
108,Upper East Side (CD8),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,21.68,2015,,
108,Upper East Side (CD8),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.96,2015,,
108,Upper East Side (CD8),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,28.01,2015,,
305307,Upper East Side-Gramercy,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,24.45,2015,,
305307,Upper East Side-Gramercy,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,26.66,2015,,
305307,Upper East Side-Gramercy,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,11.66,2015,,
304,Upper West Side,UHF34,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.39,2015,,
304,Upper West Side,UHF42,2015-06-01,Summer 2015,Ozone (O3),ppb,28.12,2015,,
304,Upper West Side,UHF34,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,19.79,2015,,
304,Upper West Side,UHF34,2015-06-01,Summer 2015,Ozone (O3),ppb,28.12,2015,,
304,Upper West Side,UHF42,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,19.79,2015,,
304,Upper West Side,UHF42,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.39,2015,,
107,Upper West Side (CD7),CD,2015-06-01,Summer 2015,Fine particles (PM 2.5),mcg/m3,10.39,2015,,
107,Upper West Side (CD7),CD,2015-06-01,Summer 2015,Ozone (O3),ppb,28.13,2015,,
107,Upper West Side (CD7),CD,2015-06-01,Summer 2015,Nitrogen dioxide (NO2),ppb,19.77,2015,,
